place_id,name,address,phone,website,rating,review_count,maps_url,status,types,category,city,status_code,final_url,page_size,lander_type,tier,check_error,notes
ChIJF3Uh9r9OrlQRdL2iv8OAfBM,Legends Landscaping Inc. (Boise-Idaho),"5419 Airport Rd, Nampa, ID 83687, USA",(208) 965-6560,http://www.legendslandscapingboise.com/,4.6,41,https://maps.google.com/?cid=1404138762054843764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Landscaping,Boise,403,http://www.legendslandscapingboise.com/,16,HTTP 403 Forbidden,tier2,,
ChIJ212kEnNXrlQRHy7VKmxG3N4,Modern Landscape,"11532 Joplin Rd, Garden City, ID 83714, USA",(208) 484-4018,http://modernlandscapeidaho.com/,4.4,63,https://maps.google.com/?cid=16058787801685372447&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Landscaping,Boise,403,http://modernlandscapeidaho.com/,16,HTTP 403 Forbidden,tier2,,
ChIJOTQa3AJarlQRtTpF4kyGOsY,Art of the Earth Landscaping,"9777 W Chinden Blvd, Garden City, ID 83714, USA",(208) 724-0788,http://artoftheearthboise.com/,4.9,41,https://maps.google.com/?cid=14283876832930773685&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Landscaping,Boise,403,http://artoftheearthboise.com/,16,HTTP 403 Forbidden,tier2,,
ChIJ1XS4Ypv3rlQR5LSTlFf9Et0,Boise Landscaping Company,"3917 S Valley Forge Ave, Boise, ID 83706, USA",(208) 584-5202,https://www.boiselandscapingcompany.com/,,0,https://maps.google.com/?cid=15930073384559555812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Landscaping,Boise,,https://www.boiselandscapingcompany.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.boiselandscapingcompany.com', port=443): Max retries exceeded with url: / (Caused by Proxy",
ChIJj8F5q7wASgERGtYo5TqtWDY,Boise Landscaping Network,"7633 W Prince St, Boise, ID 83714, USA",(208) 918-2660,https://www.boiselandscapingnetwork.com/,5,37,https://maps.google.com/?cid=3916070344463013402&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Landscaping,Boise,,https://www.boiselandscapingnetwork.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.boiselandscapingnetwork.com', port=443): Max retries exceeded with url: / (Caused by Proxy",
ChIJwad6ddr4rlQR4YC7KFDKfGU,Capitol Landscape Inc.,"4907 Alworth St, Garden City, ID 83714, USA",(208) 703-1059,http://www.capitollandscape.com/,4.7,38,https://maps.google.com/?cid=7312942340572414177&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Landscaping,Boise,403,http://www.capitollandscape.com/,16,HTTP 403 Forbidden,tier2,,
ChIJ90USWfL5rlQR1CMYv4gnmf8,"208 Specialties - Landscaping, Paver Patios, and Fencing","210-1 E 37th St, Garden City, ID 83714, USA",(208) 925-2393,https://208specialties.com/?utm_source=gmb,4.8,25,https://maps.google.com/?cid=18417795619383419860&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Landscaping,Boise,,https://208specialties.com/?utm_source=gmb,0,Connection Error,tier2,"HTTPSConnectionPool(host='208specialties.com', port=443): Max retries exceeded with url: /?utm_source=gmb (Caused by Pro",
ChIJK3ANjr9SrlQRkhpKlOoU6GM,"Sterling Landscape Company, LLC","4663 Ustick Rd, Nampa, ID 83687, USA",(208) 461-5111,http://sterlinglandscape.com/,3.9,35,https://maps.google.com/?cid=7199027002094525074&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"garden_center,farm,general_contractor,wholesaler,point_of_interest,service,store,establishment",Landscaping,Boise,403,http://sterlinglandscape.com/,16,HTTP 403 Forbidden,tier2,,
ChIJSWEmRZJXrlQR-3lOIiL3tZE,Mr Chipp Landscaping,"7867 W Camas St, Boise, ID 83709, USA",(208) 450-2254,https://www.mrchipp.com/?utm_source=Google+Business+Profile&utm_medium=gbp_view_website,4.8,76,https://maps.google.com/?cid=10499569832260696571&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Landscaping,Boise,,https://www.mrchipp.com/?utm_source=Google+Business+Profile&utm_medium=gbp_view_website,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.mrchipp.com', port=443): Max retries exceeded with url: /?utm_source=Google+Business+Profi",
ChIJf6YzM2b_rlQRhoO2enpVAe0,Cutting Edge Landscape,"5407 Alworth St, Garden City, ID 83714, USA",(208) 378-4588,https://www.cuttingedgelandscape.com/?utm_source=google&utm_id=gmb,4.2,124,https://maps.google.com/?cid=17078025246498784134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Landscaping,Boise,,https://www.cuttingedgelandscape.com/?utm_source=google&utm_id=gmb,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.cuttingedgelandscape.com', port=443): Max retries exceeded with url: /?utm_source=google&u",
ChIJscC19Q3_rlQRuFyEWRlWaFc,Far West Landscape & Garden Center,"5728 W State St, Boise, ID 83703, USA",(208) 853-4000,http://farwestgardencenter.net/,4.4,276,https://maps.google.com/?cid=6298378745753656504&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"garden_center,florist,gift_shop,general_contractor,supplier,point_of_interest,service,store,establishment",Landscaping,Boise,403,http://farwestgardencenter.net/,16,HTTP 403 Forbidden,tier2,,
ChIJ2a70hQ3_rlQRgj6ONwjuKcw,FarWest Landscape Company,"5808 W State St, Boise, ID 83703, USA",(208) 853-4057,http://www.farwestlandscape.net/,4.5,20,https://maps.google.com/?cid=14711551376841653890&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Landscaping,Boise,403,http://www.farwestlandscape.net/,16,HTTP 403 Forbidden,tier2,,
ChIJ9Qr6x5xVrlQRNxQII40PpnY,Green Lawn Care & Landscape Inc.,"4580 Henry St, Boise, ID 83709, USA",(208) 376-4967,http://www.greenlawncareinc.com/,4.1,53,https://maps.google.com/?cid=8549538041462002743&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Landscaping,Boise,403,http://www.greenlawncareinc.com/,16,HTTP 403 Forbidden,tier2,,
ChIJVzwDv9b-rlQR4mxv7psXKQw,Flutterby Gardens Landscaping LLC,"6333 N Bogart Ln, Boise, ID 83714, USA",(208) 571-2170,https://www.goflutterby.com/,4.6,20,https://maps.google.com/?cid=876257560987921634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Landscaping,Boise,,https://www.goflutterby.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.goflutterby.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unabl",
ChIJU0ktninUQAkRO45dLpAFWiM,Augusta Lawn Care of Boise,"2726 N Chancery Way, Meridian, ID 83646, USA",(208) 593-3303,http://augustalawncareservices.com/boise,4.6,133,https://maps.google.com/?cid=2547354656042749499&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Lawn care,Boise,403,http://augustalawncareservices.com/boise,16,HTTP 403 Forbidden,tier2,,
ChIJdw4gsPdTrlQRV9yTQDXPcZE,Senske Lawn Care Services - Boise,"9700 Bethel Ct Ste. 102, Boise, ID 83709, USA",(208) 887-7900,https://senske.com/boise/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=website_link-boise,4.7,1975,https://maps.google.com/?cid=10480385635491503191&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Lawn care,Boise,,https://senske.com/boise/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=website_link-boise,0,Connection Error,tier2,"HTTPSConnectionPool(host='senske.com', port=443): Max retries exceeded with url: /boise/?utm_source=google&utm_medium=or",
ChIJQ_FQJx73rlQRzTIfIiDIYew,Fox Landscape and Construction,"1075 E Rubicon Dr, Boise, ID 83716, USA",(208) 570-0115,http://boisefoxlandscape.com/,4.5,44,https://maps.google.com/?cid=17033115306028905165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Landscaping,Boise,403,http://boisefoxlandscape.com/,16,HTTP 403 Forbidden,tier2,,
ChIJjXYR5QZUrlQRWVCbFrTLIVQ,Weed Man Lawn Care,"2269 E Commercial St, Meridian, ID 83642, USA",(208) 888-9911,https://weedman.com/en-us/boise,4.7,1241,https://maps.google.com/?cid=6062350547751227481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Lawn care,Boise,,https://weedman.com/en-us/boise,0,Connection Error,tier2,"HTTPSConnectionPool(host='weedman.com', port=443): Max retries exceeded with url: /en-us/boise (Caused by ProxyError('Un",
ChIJywZcXwFWrlQR5ERri3ozGm0,ATD Lawn Services,"6900 Petrie St, Boise, ID 83704, USA",(208) 658-5285,http://new.atdlawnservice.com/,4.5,16,https://maps.google.com/?cid=7861652700946711780&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Lawn care,Boise,403,http://new.atdlawnservice.com/,16,HTTP 403 Forbidden,tier2,,
ChIJ73GrOlVJrlQRyFUufRcZdrs,Clean Air Lawn Care Boise,"7373 S Federal Way c78, Boise, ID 83716, USA",(208) 918-2390,https://cleanairlawncare.com/service-locations/id/boise/,4.6,54,https://maps.google.com/?cid=13508011721019512264&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"supplier,manufacturer,food,general_contractor,service,point_of_interest,establishment",Lawn care,Boise,,https://cleanairlawncare.com/service-locations/id/boise/,0,Connection Error,tier2,"HTTPSConnectionPool(host='cleanairlawncare.com', port=443): Max retries exceeded with url: /service-locations/id/boise/ ",
ChIJoRKEfKtXrlQREaM-vXYaQts,Emerald Lawns Inc,"7479 Lemhi St, Boise, ID 83709, USA",(208) 322-4700,http://www.emeraldlawnsidaho.com/,4.6,72,https://maps.google.com/?cid=15799219540052583185&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Lawn care,Boise,403,http://www.emeraldlawnsidaho.com/,16,HTTP 403 Forbidden,tier2,,
ChIJZTlA0Hr_rlQRejxa8sbTyGg,"Green Services, Inc","8685 W State St, Boise, ID 83714, USA",(208) 939-7378,https://mygreenservices.com/,4.5,107,https://maps.google.com/?cid=7550517626709621882&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Lawn care,Boise,,https://mygreenservices.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='mygreenservices.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unabl",
ChIJi4y3HqxXrlQRbP1uUlT38NY,Garry's Automotive,"2200 S Cole Rd, Boise, ID 83709, USA",(208) 562-1693,https://garrysautomotive.com/,4.8,1029,https://maps.google.com/?cid=15488151060059454828&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Auto repair,Boise,,https://garrysautomotive.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='garrysautomotive.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unab",
ChIJ5VCqetVWrlQRcQ3PHJ3izsU,"Safari Lawn, LLC","4291 S Cloverdale Rd, Boise, ID 83709, USA",(208) 562-1500,https://www.safarilawncareboise.com/,3.2,114,https://maps.google.com/?cid=14253579035095272817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Lawn care,Boise,,https://www.safarilawncareboise.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.safarilawncareboise.com', port=443): Max retries exceeded with url: / (Caused by ProxyErro",
ChIJA_hNzdH4rlQRwAgnzKaNaNE,27th St. Automotive,"1105 N 27th St, Boise, ID 83702, USA",(208) 890-8739,https://27thstauto.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,4.8,650,https://maps.google.com/?cid=15089466299034044608&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Auto repair,Boise,,https://27thstauto.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,0,Connection Error,tier2,"HTTPSConnectionPool(host='27thstauto.com', port=443): Max retries exceeded with url: /?utm_source=google&utm_medium=orga",
ChIJ9ZmLwXH4rlQRGTm7Xy1NKIM,Auto Metric,"1703 S Vista Ave, Boise, ID 83705, USA",(208) 338-8483,http://www.boiseautometric.com/,4.9,100,https://maps.google.com/?cid=9450888675311958297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"tire_shop,auto_parts_store,car_repair,service,store,point_of_interest,establishment",Auto repair,Boise,403,http://www.boiseautometric.com/,16,HTTP 403 Forbidden,tier2,,
ChIJp2Xmy7n4rlQRkMVANAsLjBs,Naylor's Auto Repair,"7451 Lemhi St, Boise, ID 83709, USA",(208) 343-0732,https://www.naylorsautorepairidaho.com/,4.9,564,https://maps.google.com/?cid=1984973678512752016&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Auto repair,Boise,,https://www.naylorsautorepairidaho.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.naylorsautorepairidaho.com', port=443): Max retries exceeded with url: / (Caused by ProxyE",
ChIJr3trTOb4rlQRk5u5YDy5t0U,Hurless Brothers,"1320 Main St, Boise, ID 83702, USA",(208) 385-0200,https://www.hurlessbros.com/,4.9,234,https://maps.google.com/?cid=5023687578327030675&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Auto repair,Boise,,https://www.hurlessbros.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.hurlessbros.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unabl",
ChIJoQM5xwv4rlQRyA5gghMXqfA,Dale's Auto Care,"2602 S Vista Ave, Boise, ID 83705, USA",(208) 278-7856,https://dalesautocare.com/,4.9,526,https://maps.google.com/?cid=17341417212725956296&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"chauffeur_service,transportation_service,car_repair,service,point_of_interest,establishment",Auto repair,Boise,,https://dalesautocare.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='dalesautocare.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable ",
ChIJBdxxCk3_rlQRWtR3wFivqrM,Rod's Automotive Repair,"4345 W Chinden Blvd, Boise, ID 83714, USA",(208) 376-4700,http://rodsautomotiverepair.com/,4.7,197,https://maps.google.com/?cid=12946352874550973530&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"tire_shop,auto_parts_store,car_repair,service,store,point_of_interest,establishment",Auto repair,Boise,403,http://rodsautomotiverepair.com/,16,HTTP 403 Forbidden,tier2,,
ChIJy3HwBBr4rlQR0MKmUmJ1-Z4,Mike's Boise Clutch & Automotive,"2801 S Broadway Ave, Boise, ID 83706, USA",(208) 331-0030,http://www.boiseclutch.com/,4.8,368,https://maps.google.com/?cid=11455316192347472592&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Auto repair,Boise,403,http://www.boiseclutch.com/,16,HTTP 403 Forbidden,tier2,,
ChIJQ3G2w-D4rlQRHEyE1CyT7B0,Tune Tech by Dowdy's Automotive,"1202 W State St, Boise, ID 83702, USA",(208) 336-5315,http://www.dowdysauto.com/,4.7,379,https://maps.google.com/?cid=2156260142356909084&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"auto_parts_store,car_repair,service,store,point_of_interest,establishment",Auto repair,Boise,403,http://www.dowdysauto.com/,16,HTTP 403 Forbidden,tier2,,
ChIJkaIbu4ZXrlQR1yZ3MM9iZWk,Western Auto Service Boise,"1630 Hadley Ave, Boise, ID 83709, USA",(208) 953-9105,https://westernautoboise.com/,4.8,227,https://maps.google.com/?cid=7594584988641076951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Auto repair,Boise,,https://westernautoboise.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='westernautoboise.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unab",
ChIJKbYycthVrlQReV8pd4Hw1n8,Boise Automotive Service,"9901 Fairview Ave, Boise, ID 83704, USA",(208) 375-2129,http://www.boiseautomotiveservice.com/,4.7,319,https://maps.google.com/?cid=9211814526673575801&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Auto repair,Boise,403,http://www.boiseautomotiveservice.com/,16,HTTP 403 Forbidden,tier2,,
ChIJb3AG7QNXrlQRLZi9gUzgzCw,Irish Automotive,"8600 W Elisa St, Boise, ID 83709, USA",(208) 345-7220,http://irishautomotive.shop/,4.8,162,https://maps.google.com/?cid=3228201652116625453&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Auto repair,Boise,403,http://irishautomotive.shop/,16,HTTP 403 Forbidden,tier2,,
ChIJ72UjQ0z_rlQROgIF8OrGSnc,Don's Supreme Auto Repair,"2703 N 36th St, Boise, ID 83703, USA",(208) 344-5915,http://www.donssupremeautorepair.com/,4.9,243,https://maps.google.com/?cid=8595901551141519930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Auto repair,Boise,403,http://www.donssupremeautorepair.com/,16,HTTP 403 Forbidden,tier2,,
ChIJH1jVFpH3rlQR51uEDEJ6aiY,208 Mobile Mechanic Boise,"1183 Exchange St, Boise, ID 83716, USA",(208) 985-3284,http://onsiterepairtech.net/,4.6,165,https://maps.google.com/?cid=2768159345069022183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"locksmith,auto_parts_store,car_repair,service,store,point_of_interest,establishment",Auto repair,Boise,403,http://onsiterepairtech.net/,16,HTTP 403 Forbidden,tier2,,
ChIJBYdx3dH4rlQR1uWKbmTmlvk,Rogers' Northside Garage,"1170 N 29th St, Boise, ID 83702, USA",(208) 428-5244,https://northsidegarage.com/,4.7,147,https://maps.google.com/?cid=17984815480976369110&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"tire_shop,auto_parts_store,car_repair,service,store,point_of_interest,establishment",Auto repair,Boise,,https://northsidegarage.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='northsidegarage.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unabl",
ChIJ5ZcSzXn4rlQRyMCH_2ejCv0,Rich's Auto Care and Dyno Service,"3505 W Overland Rd, Boise, ID 83705, USA",(208) 367-9265,https://www.richsautocareanddyno.com/,4.1,205,https://maps.google.com/?cid=18233565708426920136&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Auto repair,Boise,,https://www.richsautocareanddyno.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.richsautocareanddyno.com', port=443): Max retries exceeded with url: / (Caused by ProxyErr",
ChIJ4UKEjx9WrlQRLzDj53nf45g,Boise Foreign Car Service Inc,"4705 W Emerald St, Boise, ID 83706, USA",(208) 345-2621,http://www.boiseforeigncarservice.com/,4.9,137,https://maps.google.com/?cid=11016894828152827951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Auto repair,Boise,403,http://www.boiseforeigncarservice.com/,16,HTTP 403 Forbidden,tier2,,
ChIJPzaib_P4rlQRcveffB-7wgY,Automotive Technical Services,"2900 S Cole Rd, Boise, ID 83709, USA",(208) 536-3075,https://www.automotiverepairboise.com/,4.7,247,https://maps.google.com/?cid=487157453618673522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"tire_shop,auto_parts_store,car_repair,service,store,point_of_interest,establishment",Auto repair,Boise,,https://www.automotiverepairboise.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.automotiverepairboise.com', port=443): Max retries exceeded with url: / (Caused by ProxyEr",
ChIJVyQdDBz4rlQRgVXVN_UH_Oc,Dowdy's Automotive,"3183 S Federal Way, Boise, ID 83705, USA",(208) 342-3651,https://dowdysauto.com/,4.6,465,https://maps.google.com/?cid=16716244666677548417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"tire_shop,auto_parts_store,car_repair,service,store,point_of_interest,establishment",Auto repair,Boise,,https://dowdysauto.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='dowdysauto.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to ",
ChIJs4qNXbr4rlQRMsVX7Hn4-k4,"Bob's Auto Repair of Boise, LLC","4600 W Chinden Blvd, Garden City, ID 83714, USA",(208) 322-2568,http://www.bobsautorepairofboise.com/,4.9,61,https://maps.google.com/?cid=5691134281675949362&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Mechanic,Boise,403,http://www.bobsautorepairofboise.com/,16,HTTP 403 Forbidden,tier2,,
ChIJp3-sS6ZXrlQRDhOeCcwAaTY,Precision Automotive Inc,"7300 W Victory Rd, Boise, ID 83709, USA",(208) 362-2452,http://www.precisionautomotiveboise.com/,4.2,69,https://maps.google.com/?cid=3920665826937410318&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,medical_clinic,health,point_of_interest,establishment",Mechanic,Boise,403,http://www.precisionautomotiveboise.com/,16,HTTP 403 Forbidden,tier2,,
ChIJEWxOkLhVrlQRTBRI_G5z91I,Fabulously Clean House Cleaning,"10448 W Garverdale Dr Ste 604, Boise, ID 83704, USA",(208) 608-4648,https://www.fabulouslycleanboise.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,4.9,405,https://maps.google.com/?cid=5978373950873801804&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,service,establishment",Cleaning service,Boise,,https://www.fabulouslycleanboise.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.fabulouslycleanboise.com', port=443): Max retries exceeded with url: /?utm_source=google&u",
ChIJ_e-T8XtcZg8R4jSwHhUAAfk,Boise House Cleaning Co.,"800 W Main St, Boise, ID 83702, USA",(208) 361-1027,https://www.boisehousecleaningco.com/,4.9,110,https://maps.google.com/?cid=17942622481129944290&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,service,establishment",Cleaning service,Boise,,https://www.boisehousecleaningco.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.boisehousecleaningco.com', port=443): Max retries exceeded with url: / (Caused by ProxyErr",
ChIJLfKY707_rlQRxuCgpmVfGrI,Boise Clean Pro,"5979 W Overland Rd, Boise, ID 83709, USA",(208) 377-7100,http://www.boiseclean.pro/,4.8,136,https://maps.google.com/?cid=12833674978337546438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,service,establishment",Cleaning service,Boise,403,http://www.boiseclean.pro/,16,HTTP 403 Forbidden,tier2,,
