place_id,business_name,category,search_category,phone,address,city,rating,review_count,google_maps_url,website_url,business_status,types
ChIJYZlKYIv_rlQRrXnKf61ywTg,SuperShine Carpet Cleaning,laundry,Carpet cleaning,(208) 891-9221,"9580 Umpque River Ct, Garden City, ID 83714, USA",,5,458,https://maps.google.com/?cid=4089676026128005549&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://supershinecc.com/,OPERATIONAL,laundry|point_of_interest|service|establishment
ChIJndTWBnr_rlQR-CAqUwjKimc,Sunshine Window Cleaning,laundry,Window cleaning,(208) 461-9685,"3132 Brown St, Boise, ID 83714, USA",Boise,4.9,914,https://maps.google.com/?cid=7460997869796466936&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.pleasecleanmywindows.com/,OPERATIONAL,laundry|point_of_interest|service|establishment
ChIJAQAAAFBXrlQRJynFZdDNdoE,Dean's Window Cleaning,point_of_interest,Window cleaning,(208) 213-8880,"5555 W Kendall St, Boise, ID 83706, USA",Boise,5,1059,https://maps.google.com/?cid=9328869973088872743&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.deanswindowcleaning.com/?utm_campaign=gmb,OPERATIONAL,point_of_interest|service|establishment
ChIJh8D5l_lOiqwRCasyoQ-Zz4c,Seymour's Window Washing,consultant,Window cleaning,(208) 581-7061,"1634 Martha St, Boise, ID 83706, USA",Boise,5,363,https://maps.google.com/?cid=9786208807707388681&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.seymourswindows.com/,OPERATIONAL,consultant|store|point_of_interest|general_contractor|service|establishment
ChIJHf_dBUJRrlQR6_xGZSCyMFM,Blue Gander,point_of_interest,Window cleaning,(208) 724-1830,"6065 Corporal Ln, Boise, ID 83704, USA",Boise,4.9,1229,https://maps.google.com/?cid=5994486956237978859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://callbluegander.com/,OPERATIONAL,point_of_interest|general_contractor|service|establishment
ChIJZ9XbYjfRMoQRV3NJAQGbB8U,Advanced Window Cleaning,point_of_interest,Window cleaning,(208) 908-8549,"13489 W Persimmon St, Boise, ID 83713, USA",Boise,5,42,https://maps.google.com/?cid=14197486778927641431&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://advancedwindowid.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJVVV5-ND4rlQRHFEoYQ45iCg,Tree City,point_of_interest,Window cleaning,(208) 514-1841,"4336 W Rose Hl St, Boise, ID 83705, USA",Boise,5,187,https://maps.google.com/?cid=2920647092272124188&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.treecitywindowcleaners.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJ1YnujFz4rlQRN5bq7GCtfI4,Enlightened Views Window Cleaning,point_of_interest,Window cleaning,(208) 949-0815,"4810 W Chinden Blvd, Boise, ID 83714, USA",Boise,5,41,https://maps.google.com/?cid=10267271882301150775&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://enlightenedviewsidaho.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJuXeTXsNYWGcRQRSEw3poeRE,Rolling Suds of Boise-Meridian,point_of_interest,Pressure washing,(208) 904-9348,"6400 W Contractor St #103, Boise, ID 83709, USA",Boise,5,12,https://maps.google.com/?cid=1259152447302276161&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.rollingsudspowerwashing.com/boise-meridian/,OPERATIONAL,point_of_interest|service|establishment
ChIJif0OOoxTrlQRmaSzqKi3aEw,Star Brite Window Cleaning & Pressure Washing,point_of_interest,Pressure washing,(208) 800-2054,"1740 E Fairview Ave, Meridian, ID 83642, USA",Meridian,4.9,19,https://maps.google.com/?cid=5505852479473165465&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.208windowcleaning.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJqUXdwPRVrlQRC-ClRJ9ykGo,Advanced Lock & Key Locksmith Boise,locksmith,Locksmith,(208) 891-8950,"10804 W Fairview Ave #102, Boise, ID 83713, USA",Boise,4.7,1562,https://maps.google.com/?cid=7678763393043783691&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.unlockidaho.com/,OPERATIONAL,locksmith|service|point_of_interest|establishment
ChIJf4EKmxb_rlQRWo8J0_qAk8g,Discount Locksmith of Idaho,locksmith,Locksmith,(208) 213-2221,"4747 N Glenwood St Bldg A, Suite 201, Boise, ID 83714, USA",Boise,4.9,1274,https://maps.google.com/?cid=14453037443932852058&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://discount-locksmith-idaho.com/,OPERATIONAL,locksmith|service|point_of_interest|establishment
ChIJ0yA-TB1WrlQRDO6T134J0aA,Anytime Lock & Key,locksmith,Locksmith,(208) 375-3120,"6216 W Fairview Ave, Boise, ID 83704, USA",Boise,4.5,438,https://maps.google.com/?cid=11588053756588322316&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.anytimelockandkey.com/,OPERATIONAL,locksmith|service|point_of_interest|establishment
ChIJ950Isu_5rlQR91Yhp4SsAJo,Baldwin Lock & Key,locksmith,Locksmith,(208) 343-5625,"3155 W Chinden Blvd, Garden City, ID 83714, USA",,4.8,93,https://maps.google.com/?cid=11097059167580542711&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.baldwinlockandkey.com/,OPERATIONAL,locksmith|service|point_of_interest|establishment
ChIJ2aGxIkRRrlQRnEMwGwN-Ybk,Discount Locksmith of Idaho,locksmith,Locksmith,(208) 213-8900,"943 W Overland Rd Suite 118, Meridian, ID 83642, USA",Meridian,4.9,167,https://maps.google.com/?cid=13358096521563751324&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://discount-locksmith-id.com/,OPERATIONAL,locksmith|service|point_of_interest|establishment
ChIJIRqYyfL_rlQRyKprfxM0v2k,A & B Lock and Key,locksmith,Locksmith,(208) 343-3100,"4106 W State St, Boise, ID 83703, USA",Boise,5,9,https://maps.google.com/?cid=7619866352880954056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://aandblockandkey.com/,OPERATIONAL,locksmith|service|point_of_interest|establishment
ChIJL297fO1XrlQR5_ugT3Xhu7E,Express Septic & Drain Cleaning,service,Septic service,(208) 254-1217,"6003 W Overland Rd l107, Boise, ID 83709, USA",Boise,4.9,524,https://maps.google.com/?cid=12807077859321510887&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://septicsystempumping.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJu7f-TLFNrlQRM2sFZQGoCAM,ABC Pumping Service,manufacturer,Septic service,(208) 515-2474,"281 N Baltic Pl, Meridian, ID 83642, USA",Meridian,5,774,https://maps.google.com/?cid=218609305870756659&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://abc-septic.com/locations/meridian-pumping-services/,OPERATIONAL,manufacturer|service|supplier|point_of_interest|establishment
ChIJlyNKa7NNrlQR3KhCRIVV4ok,Express Septic & Drain Cleaning,service,Septic service,(208) 254-1217,"3206 Airport Rd, Nampa, ID 83687, USA",Nampa,4.9,556,https://maps.google.com/?cid=9935597758796966108&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://septicsystempumping.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJl_wk70-tr1QRtiz8_mtVS_g,ABC Pumping Services,service,Septic service,(208) 954-5339,"393 W State St f, Eagle, ID 83616, USA",Eagle,5,9,https://maps.google.com/?cid=17891487866987228342&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://abc-septic.com/locations/eagle-pumping-service/,OPERATIONAL,service|point_of_interest|establishment
ChIJq4ykQAZNrlQRhQJh0pJuwQ8,Idaho Septic Solutions,service,Septic service,(208) 249-9364,"1219 Industrial Rd, Nampa, ID 83687, USA",Nampa,4.6,9,https://maps.google.com/?cid=1135310157947929221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.idahosepticsolutions.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJ1c1e77v4rlQRSgewfkhXcCE,Evergreen Sprinkler Supply Co,supplier,Irrigation,(208) 342-1771,"107 W 32nd St, Garden City, ID 83714, USA",,4.8,195,https://maps.google.com/?cid=2409521769517942602&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.evergreensprinklersupply.com/,OPERATIONAL,supplier|food|store|point_of_interest|establishment
ChIJay6Oajv5rlQRhpVw32ZWS8s,Conserva Irrigation of Greater Boise,general_contractor,Irrigation,(208) 369-9783,"5301 W Emerald St Suite C, Boise, ID 83706, USA",Boise,4.7,122,https://maps.google.com/?cid=14648897212788020614&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.conservairrigation.com/greater-boise/?utm_source=GMrB&utm_medium=organic&utm_campaign=Boise,OPERATIONAL,general_contractor|supplier|food|service|point_of_interest|establishment
ChIJO-EYsZxWrlQRdR9_AfFtCjI,Silver Creek Supply,building_materials_store,Irrigation,(208) 327-0519,"11427 W Executive Dr, Boise, ID 83713, USA",Boise,4.8,45,https://maps.google.com/?cid=3605815333543157621&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.heritagelandscapesupplygroup.com/en/distributor-network/SCSBOIS/,OPERATIONAL,building_materials_store|supplier|food|manufacturer|store|service|point_of_interest|establishment
ChIJqWGh-Hz_rlQRw0DCIhCq0X0,Pipeco Irrigation Supply Boise,general_contractor,Irrigation,(208) 336-5777,"8550 W Chinden Blvd, Garden City, ID 83714, USA",,4.8,103,https://maps.google.com/?cid=9066214511152873667&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.pipecoidaho.com/,OPERATIONAL,general_contractor|building_materials_store|supplier|food|home_improvement_store|home_goods_store|store|service|point_of_interest|establishment
ChIJyfHTHb_4rlQRk0s1OAuIbVM,Settler's Irrigation District,manufacturer,Irrigation,(208) 344-2471,"1910 N Garden St, Boise, ID 83706, USA",Boise,2.1,8,https://maps.google.com/?cid=6011610659378514835&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.settlersirrigation.org/,OPERATIONAL,manufacturer|government_office|service|point_of_interest|establishment
ChIJLTQ0MPT3rlQRbhUW_KfxXm0,New York Irrigation District,manufacturer,Irrigation,(208) 378-1023,"6616 W Overland Rd, Boise, ID 83709, USA",Boise,2.4,8,https://maps.google.com/?cid=7881002101736084846&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.nyid.org/,OPERATIONAL,manufacturer|government_office|service|point_of_interest|establishment
ChIJq6rmSyFNrlQRXjY-MMIdL8g,Idaho Sprinkler Repair,general_contractor,Irrigation,(208) 513-6947,"5106 W Fairview Ave, Boise, ID 83706, USA",Boise,4.8,288,https://maps.google.com/?cid=14424780851361232478&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://idahosprinklerrepair.net/,OPERATIONAL,general_contractor|supplier|food|service|point_of_interest|establishment
ChIJJ5FfzqBVrlQRQtbfSHp289Y,JFT Lawn Sprinkler SERVICES,point_of_interest,Sprinkler repair,(208) 609-8602,"9724 W Linstock Ln, Boise, ID 83704, USA",Boise,4.8,21,https://maps.google.com/?cid=15488853811037984322&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://jftlawnandsprinkler.com/,OPERATIONAL,point_of_interest|general_contractor|service|establishment
ChIJVVURnBxMrlQRq05-DPDGAaY,Beeline Sprinkler Repair,point_of_interest,Sprinkler repair,(208) 880-2712,"5606 W Amity Rd, Nampa, ID 83687, USA",Nampa,5,117,https://maps.google.com/?cid=11962060819576802987&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.beelinesprinklerrepair.com/,OPERATIONAL,point_of_interest|general_contractor|service|establishment
ChIJXymGRedTrlQR0mV9WGvmv54,JAE Services,point_of_interest,Sprinkler repair,(208) 631-7878,"342 E 3rd St, Meridian, ID 83642, USA",Meridian,4.7,89,https://maps.google.com/?cid=11439114927264851410&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://jaesprinklerservices.com/,OPERATIONAL,point_of_interest|general_contractor|service|establishment
ChIJ1deTTij3rlQR2ASzrPrA7Xk,A Perfect,point_of_interest,Sprinkler repair,(208) 323-8587,"4246 S Redhawk Pl, Boise, ID 83716, USA",Boise,4.8,25,https://maps.google.com/?cid=8785890630941476056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://aperfectrepair.com/6222.html,OPERATIONAL,point_of_interest|general_contractor|service|establishment
ChIJTWfr6whVrlQRY0ks-ujm5Po,"Classic Hardwood Floors, Inc",general_contractor,Flooring contractor,(208) 314-7470,"12276 W Hickory Dr, Boise, ID 83713, USA",Boise,5,68,https://maps.google.com/?cid=18078828692476021091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://208hardwood.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJOZkvpbv4rlQRG5TqGcMkZF4,Idaho Floor Supply Inc.,general_contractor,Flooring contractor,(208) 321-9090,"3313 Brown St #1, Garden City, ID 83714, USA",,4.8,167,https://maps.google.com/?cid=6801601757608317979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.idahofloorsupply.com/,OPERATIONAL,general_contractor|furniture_store|home_improvement_store|home_goods_store|building_materials_store|point_of_interest|service|store|establishment
ChIJ4WA_BfxQrlQRIO3r-roiKPE,Capell Flooring and Interiors,general_contractor,Flooring contractor,(208) 288-0151,"1763 W Marcon Ln #100, Meridian, ID 83642, USA",Meridian,5,489,https://maps.google.com/?cid=17377177348678085920&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.capellflooring.com/,OPERATIONAL,general_contractor|home_goods_store|building_materials_store|point_of_interest|service|store|establishment
ChIJc4WYQxr4rlQR9OWnQ-ZZ6ps,Dillabaugh's Flooring America,general_contractor,Flooring contractor,(208) 995-2449,"2895 S Federal Way, Boise, ID 83705, USA",Boise,4.8,463,https://maps.google.com/?cid=11234891065941550580&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.dillabaughsflooringamerica.com/,OPERATIONAL,general_contractor|furniture_store|home_improvement_store|home_goods_store|building_materials_store|supplier|point_of_interest|service|store|establishment
ChIJ5ZY-YmH4rlQR3EuL6Y9u_LI,Beford Flooring,general_contractor,Flooring contractor,(208) 283-1602,"622 Opal St, Boise, ID 83705, USA",Boise,5,14,https://maps.google.com/?cid=12897304997259856860&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.befordflooring.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJz3oRfKdbrlQRisgc-pJQSb4,Matthews Hardwood Floors,general_contractor,Flooring contractor,(208) 314-9913,"9798 W Stonewood Dr, Boise, ID 83709, USA",Boise,4.8,44,https://maps.google.com/?cid=13711579132697823370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://matthewshardwoodfloors.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJZWNc2mhWrlQRKvQmTIxkdR4,Treasure Valley Floor Coverings & Designs,general_contractor,Flooring contractor,(208) 322-9240,"121 N Benjamin Ln, Boise, ID 83704, USA",Boise,4.8,25,https://maps.google.com/?cid=2194770947148805162&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.treasurevalleyfloorcoverings.com/,OPERATIONAL,general_contractor|furniture_store|home_improvement_store|home_goods_store|building_materials_store|manufacturer|point_of_interest|service|store|establishment
ChIJl4QtSnpFrlQRjC8S9oyUj5U,Boise Tile Pros,home_goods_store,Tile contractor,(208) 994-4450,"1846 N Meadowfield Ave, Kuna, ID 83634, USA",,4.9,37,https://maps.google.com/?cid=10776995766465605516&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.boisetilepros.com/,OPERATIONAL,home_goods_store|general_contractor|point_of_interest|store|service|establishment
ChIJzZIQtk5o02gRKB-L3b5dpLg,Elevation Tile,general_contractor,Tile contractor,(208) 845-3208,"1690 N Prestwick Way, Eagle, ID 83616, USA",Eagle,5,8,https://maps.google.com/?cid=13304862273501339432&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://elevationtile.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJzRRZipn5rlQR-6_f6T2LgCI,The Tile House,building_materials_store,Tile contractor,(208) 314-7505,"3203 W Chinden Blvd Suite 3, Garden City, ID 83714, USA",,4.2,22,https://maps.google.com/?cid=2486140092341530619&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://thetilehouse.com/,OPERATIONAL,building_materials_store|home_goods_store|point_of_interest|store|establishment
ChIJwSEQsDdRrlQRWeSR5gvnlPM,Boise Tile Pros,point_of_interest,Tile contractor,(208) 994-4450,"2949 E Copper Point Dr, Meridian, ID 83642, USA",Meridian,,0,https://maps.google.com/?cid=17551907686068642905&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://boisetilepros.com/contact,OPERATIONAL,point_of_interest|service|establishment
ChIJzcyxkK1XrlQRXF9KXc-GqyQ,Boise River Cabinets,manufacturer,Cabinet maker,(208) 453-6975,"2418 S Liberty St, Boise, ID 83709, USA",Boise,4.9,90,https://maps.google.com/?cid=2642353831564435292&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.boiserivercabinets.com/,OPERATIONAL,manufacturer|service|point_of_interest|establishment
ChIJi5Czfk7_rlQRdNgJYic4CdY,Sweetwood Custom Cabinets,general_contractor,Cabinet maker,(208) 375-8425,"508 E 46th St, Boise, ID 83714, USA",Boise,4.7,51,https://maps.google.com/?cid=15422920140706666612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.sweetwoodcabinets.com/,OPERATIONAL,general_contractor|manufacturer|furniture_store|home_improvement_store|home_goods_store|store|service|point_of_interest|establishment
ChIJXSgfU934rlQRXD8W5pdJLiI,Foothills Cabinet Company,manufacturer,Cabinet maker,(208) 614-2134,"102 S 17th St Suite 302, Boise, ID 83702, USA",Boise,4.9,27,https://maps.google.com/?cid=2462986962967347036&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://foothillscabinets.com/,OPERATIONAL,manufacturer|furniture_store|home_improvement_store|home_goods_store|store|service|point_of_interest|establishment
ChIJvZdHVtFTrlQR0RxZMVUwL8w,Revive Cabinetry,painter,Cabinet maker,(208) 866-0427,"119 N Garden St, Boise, ID 83706, USA",Boise,4.8,35,https://maps.google.com/?cid=14713031650100976849&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.revivecabinetry.com/,OPERATIONAL,painter|manufacturer|service|point_of_interest|establishment
ChIJB-JFJfhTrlQRIGQiLP4NTXA,Big Wood Cabinets,manufacturer,Cabinet maker,(208) 895-1515,"1530 E Commercial St # 109, Meridian, ID 83642, USA",Meridian,4.9,34,https://maps.google.com/?cid=8092139490767954976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.bigwoodcabinets.com/,OPERATIONAL,manufacturer|furniture_store|home_improvement_store|home_goods_store|store|service|point_of_interest|establishment
ChIJXViyqKhXrlQRnXFXK9k3nv4,KC's Custom Cabinetry,manufacturer,Cabinet maker,(208) 207-9605,"2756 S Cole Rd #130, Boise, ID 83709, USA",Boise,5,5,https://maps.google.com/?cid=18347163337828561309&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.kcscabinetryid.com/,OPERATIONAL,manufacturer|service|point_of_interest|establishment
ChIJZWkspoFMrlQRAmAim0XNkoE,Boyd Remodeling and Construction,home_goods_store,Kitchen remodel,(208) 406-0253,"6126 W State St Suite 504, Boise, ID 83703, USA",Boise,5,32,https://maps.google.com/?cid=9336750676331618306&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.boydrc.com/,OPERATIONAL,home_goods_store|general_contractor|store|point_of_interest|service|establishment
ChIJ7XWx5rP4rlQRxlJZ9QzNkaQ,Cutting Edge Kitchens of Idaho,building_materials_store,Kitchen remodel,(208) 344-3404,"5032 W State St, Boise, ID 83703, USA",Boise,4.9,166,https://maps.google.com/?cid=11858484749382800070&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://cuttingedge.kitchen/,OPERATIONAL,building_materials_store|supplier|manufacturer|furniture_store|home_improvement_store|home_goods_store|general_contractor|store|point_of_interest|service|establishment
ChIJUWyFCF8trFQRos39JjPpqz0,Pristine Kitchen & Bath,home_goods_store,Kitchen remodel,(425) 367-8780,"5815 E Orchard Ave, Nampa, ID 83687, USA",Nampa,5,48,https://maps.google.com/?cid=4443901863237897634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.pristinekitchenandbath.com/,OPERATIONAL,home_goods_store|general_contractor|store|point_of_interest|service|establishment
ChIJxfXUNdD4rlQRArsKhHaOHzU,Renaissance Remodeling,home_goods_store,Kitchen remodel,(208) 384-0591,"4220 Osage St, Garden City, ID 83714, USA",,4.6,73,https://maps.google.com/?cid=3827934847960791810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.remodelboise.com/,OPERATIONAL,home_goods_store|general_contractor|store|point_of_interest|service|establishment
ChIJjeK-_stVrlQRbhiGqVDlt78,Jones Quality Remodeling LLC,home_goods_store,Kitchen remodel,(208) 447-0766,"3345 N Campton Way, Boise, ID 83713, USA",Boise,5,46,https://maps.google.com/?cid=13814762516586567790&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.jonesqualityremodeling.com/,OPERATIONAL,home_goods_store|general_contractor|store|point_of_interest|service|establishment
ChIJz5qKuWH4rlQR_gOeAoYmvdU,STRITE design + remodel,home_goods_store,Kitchen remodel,(208) 336-9176,"2650 Grover Ct, Boise, ID 83705, USA",Boise,4.6,27,https://maps.google.com/?cid=15401508657688347646&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.stritedr.com/,OPERATIONAL,home_goods_store|general_contractor|store|point_of_interest|service|establishment
ChIJ8YM7-ND5rlQRKIUoyNBoShc,North Star Kitchen and Bath Remodels,home_goods_store,Kitchen remodel,(208) 487-8990,"999 W Main St STE 100, Boise, ID 83702, USA",Boise,4.4,28,https://maps.google.com/?cid=1678269057069516072&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://northstarkitchenandbath.com/,OPERATIONAL,home_goods_store|general_contractor|store|point_of_interest|service|establishment
ChIJjbUt3LL4rlQRUcDECp6k7Qs,Bath Fitter of Idaho,building_materials_store,Bathroom remodel,(208) 917-2220,"4141 W Chinden Blvd, Boise, ID 83714, USA",Boise,4.9,926,https://maps.google.com/?cid=859524102590087249&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.bathfitteridaho.com/,OPERATIONAL,building_materials_store|home_goods_store|general_contractor|store|point_of_interest|service|establishment
ChIJW9MEIHX5rlQRGk1msaYMJiY,Boise Bathroom Bro's,home_goods_store,Bathroom remodel,(208) 999-2064,"3008 W Overland Rd Unit 3A, Boise, ID 83705, USA",Boise,5,15,https://maps.google.com/?cid=2748898532636642586&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://boisebathroombros.com/,OPERATIONAL,home_goods_store|general_contractor|store|point_of_interest|service|establishment
ChIJfw9iHfBXrlQR4YBaZUDmZ9Y,Apple Plumbing & Bath,plumber,Bathroom remodel,(208) 505-6760,"6017 W Franklin St, Boise, ID 83709, USA",Boise,4.9,241,https://maps.google.com/?cid=15449570210970501345&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.appleidaho.com/,OPERATIONAL,plumber|home_goods_store|general_contractor|store|point_of_interest|service|establishment
