place_id,business_name,category,search_category,phone,address,city,rating,review_count,google_maps_url,website_url,business_status,types
ChIJd1qTig-1r1QRuZv7wnzOECs,Supreme Roofing LLC,roofing_contractor,Roofer,(208) 936-9416,"16423 Regence Way, Caldwell, ID 83607, USA",Caldwell,5,13,https://maps.google.com/?cid=3103207178500807609&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,roofing_contractor|service|point_of_interest|establishment
ChIJvSmlxne0r1QR110Tz30s-tg,King Concrete Construction,point_of_interest,Concrete contractor,,"2424 E Chicago St, Caldwell, ID 83605, USA",Caldwell,3,3,https://maps.google.com/?cid=15634857975226785239&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,point_of_interest|service|establishment
ChIJ3U-EPOOzr1QRVeXashvfSA8,Paul Tucker Concrete,general_contractor,Concrete contractor,(208) 454-1316,"1023 Teton Ave, Caldwell, ID 83605, USA",Caldwell,4.3,3,https://maps.google.com/?cid=1101375418949887317&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJkdoDIrS1r1QRFMYWq6naFAk,Velasquez Tree Service LLC,point_of_interest,Tree service,(208) 941-8049,"23325 Boise River Rd, Caldwell, ID 83607, USA",Boise,5,44,https://maps.google.com/?cid=654388268130289172&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,point_of_interest|service|establishment
ChIJY0q1D1q0r1QR6BBYfzfMjtw,All Aces Appliance Repair,point_of_interest,Appliance repair,(208) 995-6480,"216 E Beech St, Caldwell, ID 83605, USA",Caldwell,4.8,33,https://maps.google.com/?cid=15892864673768804584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,point_of_interest|service|establishment
ChIJVVVVVZWzr1QRRj6kiGaUnlU,Rich's Appliance Repair,point_of_interest,Appliance repair,(208) 459-9267,"601 W Elm St, Caldwell, ID 83605, USA",Caldwell,5,42,https://maps.google.com/?cid=6169531707644198470&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,point_of_interest|service|establishment
ChIJ01BYxMOzr1QRxZuTmP7YL6E,A Clean Streak,service,Window cleaning,(208) 412-5185,"4207 Marble Front Rd, Caldwell, ID 83605, USA",Caldwell,5,5,https://maps.google.com/?cid=11614740552004901829&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,service|point_of_interest|establishment
ChIJASY8RO63r1QR7oI2aHIKk_k,C1 pressure washing llc,point_of_interest,Pressure washing,(775) 304-8558,"23095 Centerpoint Rd, Caldwell, ID 83607, USA",Caldwell,5,12,https://maps.google.com/?cid=17983729223511474926&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,point_of_interest|service|establishment
ChIJeVEnZ0e1r1QRHU80JvktRxU,Allisaw Paint & Power Washing,point_of_interest,Pressure washing,(208) 741-8584,"2015 Cleveland Blvd, Caldwell, ID 83605, USA",Caldwell,5,4,https://maps.google.com/?cid=1533244746254012189&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,point_of_interest|establishment
ChIJS3N19Re0r1QR-YUV4lXlPvA,All American Power Wash,car_wash,Power washing,(208) 455-3262,"323 La Fond St, Caldwell, ID 83605, USA",Caldwell,4.6,67,https://maps.google.com/?cid=17311526174686807545&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,car_wash|service|point_of_interest|establishment
ChIJxw1d2qq7r1QRitS83mttcFk,Advanced Septic Service,plumber,Septic service,(208) 703-5317,"18462 Sand Hollow Rd, Caldwell, ID 83607, USA",Caldwell,5,4,https://maps.google.com/?cid=6444771376833025162&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,plumber|service|point_of_interest|establishment
ChIJ6R3GSQu0r1QR3q43DKpNWps,Caldwell,general_contractor,Irrigation,(208) 454-3477,"1616 E Chicago St, Caldwell, ID 83605, USA",Caldwell,4.5,10,https://maps.google.com/?cid=11194345216527544030&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJI57Rqzy1r1QRrolQrp_Gxxw,Walker's Sprinklers,general_contractor,Sprinkler repair,(208) 585-7291,"2819 S Georgia Ave, Caldwell, ID 83605, USA",Caldwell,4.5,6,https://maps.google.com/?cid=2073844542554016174&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJXQZKGk21r1QR-lAPpbDRapU,JJ's Floor Covering LLC,general_contractor,Flooring contractor,(208) 602-1987,"3406 E Homedale Rd, Caldwell, ID 83607, USA",Caldwell,4.4,7,https://maps.google.com/?cid=10766648415796285690&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJvxpo9mnu-SURtVCXwxhznaY,208 Epoxy LLC,general_contractor,Flooring contractor,(208) 272-1755,"1604 Parker Ave, Caldwell, ID 83605, USA",Caldwell,5,3,https://maps.google.com/?cid=12005878731837493429&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJv-r7uzuzr1QRRKgXJaz_KNE,Balta Pro,home_goods_store,Flooring contractor,(971) 373-2999,"19285 Red Eagle Wy, Caldwell, ID 83605, USA",Caldwell,5,10,https://maps.google.com/?cid=15071577267817130052&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,home_goods_store|general_contractor|store|point_of_interest|service|establishment
ChIJp1UVtte0r1QR0Col5wTx5ts,J and J Family Flooring LLC.,general_contractor,Flooring contractor,,"14240 Pearl Pointe Dr, Caldwell, ID 83607, USA",Caldwell,4,2,https://maps.google.com/?cid=15845617342309804752&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJC4kJSgC1r1QRVpFwe7fODV4,2 Cubs Woodworking,manufacturer,Cabinet maker,,"5519 Hargrove Ave, Caldwell, ID 83607, USA",Caldwell,5,4,https://maps.google.com/?cid=6777300301707776342&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,manufacturer|service|point_of_interest|establishment
ChIJ8cPdYAK0r1QRhkAJUruVhyk,ASC General Contractor,general_contractor,General contractor,(208) 459-7115,"416 W Belmont A, Caldwell, ID 83605, USA",Caldwell,4,3,https://maps.google.com/?cid=2992525109178744966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJ4bIfWCNn6CURXzcMas49TtY,HandiWorx Construction,general_contractor,General contractor,(208) 204-1240,"1811 Shepard St, Caldwell, ID 83605, USA",Caldwell,5,4,https://maps.google.com/?cid=15442348129051752287&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJhaXdDEq1r1QRRYk65MdY8aI,A & E Drywall LLC,general_contractor,Drywall contractor,(208) 800-4669,"1716 Blaine St Apt 1, Caldwell, ID 83605, USA",Caldwell,5,3,https://maps.google.com/?cid=11741263319082371397&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJJWn5IzCxr1QR4ChskzSRm4Q,Infinity Drywall LLC,general_contractor,Drywall contractor,(208) 608-9714,"222 Boise St, Middleton, ID 83644, USA",Boise,2.6,5,https://maps.google.com/?cid=9555390689394305248&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJFaId5wOxr1QR_cMBw1ptkWM,Mortensen Enterprises Inc,general_contractor,Insulation contractor,(208) 459-6171,"13922 Glacier Bay Ln, Caldwell, ID 83607, USA",Caldwell,5,2,https://maps.google.com/?cid=7174635917964067837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJR4sPP3u1r1QRJbThjnVNzYE,Benny Sanchez Siding LLC,roofing_contractor,Siding contractor,(208) 941-6421,"13638 Pompano Dr, Caldwell, ID 83607, USA",Caldwell,3,2,https://maps.google.com/?cid=9353217168422056997&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,roofing_contractor|general_contractor|point_of_interest|service|establishment
ChIJnxD5uZ6zr1QRFYjqcmHmRjE,I Gotcha Covered,service,Pool service,(208) 514-7857,"Linden and, Middleton Rd, Caldwell, ID 83605, USA",Caldwell,3.5,11,https://maps.google.com/?cid=3550778662442403861&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,service|point_of_interest|establishment
ChIJ-Vd3WrOtr1QRq6qIxEbTv7I,TruBlue Pool & Spa,service,Pool service,(208) 891-2664,"6675 Trinity Creek Ln, Star, ID 83669, USA",,5,1,https://maps.google.com/?cid=12880245760201370283&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,service|point_of_interest|establishment
ChIJxQkgy1Wyr1QRm_8A5eKrQiM,AnyTime Spas Service & Repairs,service,Pool service,(208) 283-2656,"10497 US-20 #26, Caldwell, ID 83605, USA",Caldwell,3.7,31,https://maps.google.com/?cid=2540782130783387547&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,service|point_of_interest|establishment
ChIJN9uQIFW1r1QRcCcXMyaSWco,A Class Windows,general_contractor,Glass repair,(208) 608-1999,"Ustick &, Homedale Rd, Caldwell, ID 83607, USA",Caldwell,4.8,22,https://maps.google.com/?cid=14580845961352259440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|service|store|point_of_interest|establishment
ChIJH1fH7Bq0r1QRk3ayymCDUgs,Superior Paint & Glass,painter,Glass repair,(208) 459-1693,"315 Cleveland Blvd, Caldwell, ID 83605, USA",Caldwell,4.3,122,https://maps.google.com/?cid=815858934248273555&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,painter|building_materials_store|car_repair|home_goods_store|service|store|point_of_interest|establishment
ChIJ3Ut0cE6ekowRmz-NDWQkE2o,Ogden Ironworks LLC,general_contractor,Welding service,(208) 649-7744,"16571 Chino Ave, Caldwell, ID 83607, USA",Caldwell,5,6,https://maps.google.com/?cid=7643493004720553883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|car_repair|manufacturer|service|point_of_interest|establishment
ChIJKXcJJZG1r1QREtgPMGhK7H8,Kora’s Palacios Welding,service,Welding service,(702) 628-1680,"3718 Cleveland Blvd #3, Caldwell, ID 83605, USA",Caldwell,5,1,https://maps.google.com/?cid=9217824348663961618&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,service|point_of_interest|establishment
ChIJdSnX4l-zr1QRkjglQgRXrM0,Ironsidemetalworks,service,Welding service,(208) 901-1168,"5001 E Ustick Rd Trlr 1, Caldwell, ID 83605, USA",Caldwell,5,5,https://maps.google.com/?cid=14820316149570680978&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,service|point_of_interest|establishment
ChIJv7zAfbGzr1QRf_zfTS_rjeg,TerraCo Excavation & Demo LLC,general_contractor,Excavation contractor,(208) 577-8988,"20272 Ward Ln, Caldwell, ID 83605, USA",Caldwell,5,2,https://maps.google.com/?cid=16757308376917998719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJZ8FVyDy0r1QRgEXD01Py-Sc,Paradise Utilities,service,Excavation contractor,(208) 999-0489,"920 Laurel St, Caldwell, ID 83605, USA",Caldwell,5,2,https://maps.google.com/?cid=2880599878529140096&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,service|point_of_interest|establishment
ChIJJ6lfJ8y7r1QRMnA39yLXwFU,"Welch Excavating, Inc.",general_contractor,Excavation contractor,(208) 941-3024,"18750 Market Rd, Caldwell, ID 83607, USA",Caldwell,4.8,4,https://maps.google.com/?cid=6179175233928785970&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJPVWHTiPOQiQRQGaPKFcyRsA,Certified Electric LLC,electrician,Electrician,(208) 995-4600,"372 S Eagle Rd suite#285, Eagle, ID 83616, USA",Eagle,5,94,https://maps.google.com/?cid=13854816653575939648&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,electrician|service|point_of_interest|establishment
ChIJD8gSfZSqr1QR-L8Qcj6M36g,Miller Electric,electrician,Electrician,(208) 939-3322,"959 N Preakness Dr, Eagle, ID 83616, USA",Eagle,5,1,https://maps.google.com/?cid=12168598918007930872&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,electrician|service|point_of_interest|establishment
ChIJow-wQv__rlQRHad_398hwCk,J&B Automotive,car_repair,Auto repair,(208) 697-2966,"1092 N Parkinson St, Eagle, ID 83616, USA",Eagle,4.9,81,https://maps.google.com/?cid=3008441796494599965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,car_repair|point_of_interest|service|establishment
ChIJ17eGIgABr1QRFmr45RoWVwI,Los Temo's Custom,car_repair,Mechanic,,"274 N Biscayne Pl, Eagle, ID 83616, USA",Eagle,,0,https://maps.google.com/?cid=168627815832906262&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,car_repair|point_of_interest|service|establishment
ChIJAR4BDCirr1QRLKVo0UpNy_w,"Norsemen Construction, LLC",general_contractor,Handyman,(208) 629-6141,"388 N Olde Park Pl, Eagle, ID 83616, USA",Eagle,5,13,https://maps.google.com/?cid=18215738101566317868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|home_goods_store|service|store|point_of_interest|establishment
ChIJqT-1CKyrr1QR4PNRCKqpN2U,JC Eagle Concrete,general_contractor,Concrete contractor,(208) 353-1286,"1028 S Bridgeway Pl SUITE 140, Eagle, ID 83616, USA",Eagle,2.8,16,https://maps.google.com/?cid=7293484669298930656&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJXd0QB75VrlQR8NOOSZbatpU,Brown Tree Service LLC,service,Tree service,(208) 860-0904,"5995 N Meridian Rd, Meridian, ID 83646, USA",Meridian,5,7,https://maps.google.com/?cid=10788050296426648560&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,service|point_of_interest|establishment
ChIJtwQ6Skn_rlQRlMYrhW-wKso,Miguel's Irrigation and Landscape LLC,general_contractor,Irrigation,(208) 941-7497,"301 E 45th St #1, Garden City, ID 83714, USA",,3.7,6,https://maps.google.com/?cid=14567649937705387668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJy024J6uqr1QRLCUGgc6YtnU,CB Tile And Stone,general_contractor,Tile contractor,(208) 938-3891,"1770 E State St, Eagle, ID 83616, USA",Eagle,3,6,https://maps.google.com/?cid=8482134960894256428&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJrTQh2ktVrlQRZ0iPyixhkzw,Intermountain Drywall and Acoustical,general_contractor,Drywall contractor,(208) 938-2608,"686 E Riverchase Way, Eagle, ID 83616, USA",Eagle,5,1,https://maps.google.com/?cid=4364939308856985703&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJ16rk9farr1QRerUCyJPeoqE,Hornbeck steel line,manufacturer,Welding service,(208) 369-3563,"1450 N Ballantyne Ln, Eagle, ID 83616, USA",Eagle,5,5,https://maps.google.com/?cid=11647116312630703482&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,manufacturer|point_of_interest|service|establishment
ChIJAQBQ-P5UrlQRV0qGQvBFsfo,208 ASPHALT,point_of_interest,Paving contractor,(208) 616-4141,"13601 W McMillan Rd, Boise, ID 83713, USA",Boise,2.3,3,https://maps.google.com/?cid=18064296478570334807&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,OPERATIONAL,point_of_interest|service|establishment
